Date,Close,High,Low,Open,Volume
1/1/2014,526.6201172,528.1383072588917,522.7096854699907,522.8477231704968,425464
1/2/2014,528.0004272460938,538.2595853969992,524.4580575663069,526.3902489991797,1311399
1/3/2014,533.3828735351562,534.9470573835902,524.4578773727193,529.0583850689712,1443488
1/6/2014,541.249755859375,543.6419975102531,533.1528731657756,536.4192225516628,1832494
1/7/2014,546.7242431640625,551.1407184912175,542.1237363319154,545.620110292641,2986634
1/8/2014,552.8889770507812,561.2618776806357,550.5426734549603,552.0608632924285,2427891
1/9/2014,558.501708984375,560.709975437189,551.3249272505524,552.8891113080833,1867544
1/10/2014,560.7099609,568.3467933049617,556.7534789653084,558.5016945417907,2548423
1/13/2014,554.2230224609375,566.0923522697865,548.7024143932923,561.2618202105969,1570396
1/14/2014,555.3272705078125,558.2716066530597,550.0366866787971,552.0609212885633,2626299
1/15/2014,555.28125,562.1360173418982,553.1190339588586,555.7413007456504,1582614
1/16/2014,545.39013671875,557.8115063445672,543.1818707663015,555.7412780735976,905324
1/17/2014,546.5402221679688,552.5208811647562,542.8598166314841,544.4699940536962,1276748
1/20/2014,542.3079223632812,552.0609771630769,539.1795543626051,547.4604690200513,1022330
1/21/2014,533.9808349609375,546.5402417680098,531.4505560638634,546.5402417680098,1435394
1/22/2014,549.7146606445312,551.9689205850206,530.5765603894424,533.9808910636274,3419248
1/23/2014,560.6640014648438,563.5623445574187,550.7269133966038,550.7269133966038,2954935
1/24/2014,555.373291015625,565.5864522449085,551.1408462126349,559.3757665822453,1467628
1/27/2014,550.0367431640625,564.7583692435746,546.6784059098019,550.1747808719766,2991060
1/28/2014,535.406982421875,555.9712245315376,533.7047612788751,549.7605406000724,1935622
1/29/2014,544.194091796875,556.5694693040111,539.0875392495041,541.0197301079005,2412064
1/30/2014,546.17236328125,551.1409350759063,533.8890276757841,545.5743308531773,1443395
1/31/2014,541.663818359375,550.7267965757729,537.3393296459266,548.288561052472,1585472
2/3/2014,546.8162231445312,552.8889257726513,541.2036273516836,541.2036273516836,1640565
2/4/2014,540.7896728515625,546.8623204703587,537.5233236602625,546.8623204703587,1873420
2/5/2014,536.9711303710938,548.8404603594632,536.4190920193915,540.88156114482,2300454
2/6/2014,538.1673583984375,545.5281699687575,535.0389910176373,540.8816127381646,1773116
2/7/2014,553.5791016,555.5572861339147,539.2714780102366,543.7340040740643,3201995
2/10/2014,562.7800903320312,565.5863886024889,555.7412915763006,557.1214437904802,1472255
2/11/2014,559.6978149414062,574.5114850024513,558.5016940441907,567.6567165703642,2483629
2/12/2014,562.2281494140625,570.1410579664949,561.2620538318002,564.9424607421727,1815098
2/13/2014,566.1384887695312,573.407313687052,561.5379808871874,565.8624695282992,3135266
2/14/2014,560.3877563476562,576.4435372932779,556.8453883584294,572.7631316281971,3027378
2/17/2014,556.75341796875,565.126375656492,553.073011818149,561.2619379666527,998680
2/18/2014,561.031982421875,563.0102234374993,555.7413979217918,556.6614995739801,873040
2/19/2014,573.4992065429688,575.7074724247351,562.3660017721877,564.0221731042453,2157227
2/20/2014,570.1409912109375,578.5598873375476,568.4387695190651,570.785017418004,1270381
2/21/2014,566.00048828125,574.3273960378394,562.6880890217193,572.303161405661,1461648
2/24/2014,571.0150146484375,574.0973886180152,563.1021635714715,563.1021635714715,1215618
2/25/2014,569.589111328125,574.9717415291616,566.9668431861153,572.763474345367,1202575
2/26/2014,577.9158935546875,583.3445164073895,571.1071742191978,572.3032952766503,1924757
2/28/2014,593.1894531,596.1337891807477,578.6058105358037,578.6058105358037,2932048
3/3/2014,575.1554565429688,601.1483253350507,572.8092088217635,597.1459060552619,1842188
3/4/2014,569.910888671875,578.5598090328699,567.1045341842824,575.2014722700324,1535706
3/5/2014,573.867431640625,577.5478383772543,570.5090380300308,575.0635525983195,1050698
3/6/2014,571.3831176757812,579.6640324247056,569.3128889885502,574.3734480017818,1490879
3/7/2014,563.378173828125,575.9835764289658,559.7437614352433,575.9835764289658,2382533
3/10/2014,549.3005981445312,562.5500822717346,545.5282044397851,559.421714693258,2709056
3/11/2014,533.888916015625,548.3805152008832,531.818687560588,548.3805152008832,3466509
3/12/2014,556.0173950195312,558.9157375717986,535.3151086706104,535.3151086706104,2633927
3/13/2014,527.1722412109375,562.0440593636368,520.3174728218056,562.0440593636368,8061906
3/14/2014,535.5449829101562,537.1091664467178,508.4019929141337,524.4577728045039,7116344
3/18/2014,533.0608520507812,539.1795502983017,525.7920829347203,538.2594486766322,2274732
3/19/2014,538.5352783203125,540.6975500650564,531.8185500787055,534.7168916299153,1529578
3/20/2014,543.0440063476562,548.2885969967853,534.5790599159014,534.5790599159014,2142868
3/21/2014,534.027099609375,545.57436580389,532.9229662333235,542.9060481583116,3117102
