Date,Close,High,Low,Open,Volume
1/1/2014,15.052163124084473,15.480636034455122,14.953432430165677,14.953432430165677,1199500
1/2/2014,15.041618347167969,15.145620923969975,14.941928718923155,15.05407909362475,697300
1/3/2014,14.910296440124512,15.37519536215005,14.748780264967044,15.066540725862204,5128200
1/6/2014,14.871475219726562,15.145142698270154,14.666824063163817,15.060310707177667,4769600
1/7/2014,14.89639663696289,15.06749856207345,14.812523592373218,14.907899356527707,2253900
1/8/2014,14.90981674194336,14.960620497624037,14.809648098984011,14.960620497624037,1756800
1/9/2014,14.860929489135742,14.932341782824851,14.732962542143715,14.820191417015495,3188200
1/10/2014,14.958703994750977,14.996567077466484,14.849428609501542,14.95151422325583,2183900
1/13/2014,15.009986877441406,15.066541538171109,14.906942322002658,14.96349698273236,1445600
1/14/2014,14.886812210083008,15.048807401025826,14.85853488081963,15.048807401025826,366000
1/15/2014,14.904545783996582,15.047370393553765,14.685036979830445,14.895918972078922,6362600
1/16/2014,15.183960914611816,15.375193260854113,14.84607096893934,14.905501526962134,3605500
1/17/2014,15.085232734680176,15.183484411319332,14.71379351392959,15.030116029653103,1908300
1/20/2014,15.044492721557617,15.279338154290665,14.867639898456884,15.145141286527553,900000
1/21/2014,15.306658744812012,15.33685304260237,15.0281993065977,15.049286865224039,1141400
1/22/2014,15.082837104797363,15.432709783240147,15.00279798532772,15.34643983277885,1061800
1/23/2014,15.090983390808105,15.193069915222623,14.858534841086604,15.193069915222623,693400
1/24/2014,14.862848281860352,15.192111477415109,14.707083916559752,15.192111477415109,1734000
1/27/2014,14.29921817779541,14.809648057576574,14.109904598924308,14.809648057576574,1689900
1/28/2014,14.720982551574707,14.838404820287481,14.138661341822086,14.15639489254812,2383200
1/29/2014,14.49524211883545,14.940490516714817,14.341873743818988,14.809647653278242,413100
1/30/2014,14.362963676452637,14.462653313184099,14.234517695017164,14.24362352041681,5068000
1/31/2014,14.676887512207031,14.905503029838457,14.378298566246562,14.383570455477388,734800
2/3/2014,14.305449485778809,14.800062799467556,14.206239780669996,14.800062799467556,983900
2/4/2014,14.19904899597168,14.611227185040862,14.138660404636559,14.501472794291887,515900
2/5/2014,14.22780704498291,14.47415521414481,14.143454069261107,14.276692919625823,497800
2/6/2014,14.216782569885254,14.522081362972498,14.14776625325746,14.522081362972498,1315400
2/7/2014,14.31982707977295,14.387884455374246,14.187067250308143,14.377819690160877,305600
2/10/2014,14.241706848144531,14.56953210984468,14.167898560018697,14.397472137306204,329100
2/11/2014,14.048558235168457,14.378300460764722,13.99487948080342,14.368235694321278,168200
2/12/2014,14.204801559448242,14.330371624655811,14.093130195284012,14.186588995590942,1193600
2/13/2014,14.207676887512207,14.367756030695642,14.063415241684783,14.063415241684783,838600
2/14/2014,14.14249324798584,14.330369765117222,14.004461539769876,14.20815463768574,310700
2/17/2014,14.415203094482422,14.497159171815724,14.139139652167225,14.139139652167225,1506000
2/18/2014,14.928988456726074,15.125970823541394,14.435813105476637,14.867161907804027,8535600
2/19/2014,14.763635635375977,14.867638195983192,14.711872947568795,14.867638195983192,745300
2/20/2014,14.496201515197754,14.836487493689681,14.313117851793088,14.809648118633206,791000
2/21/2014,14.662510871887207,14.761720576140831,14.388364384490224,14.427185493620106,1091000
2/24/2014,14.63039779663086,14.857575362798329,14.535022033548243,14.662988987389502,586100
2/25/2014,14.889687538146973,14.91508987361981,14.493325906207799,14.493325906207799,5958500
2/26/2014,14.837447166442871,15.001359333379323,14.62273124125241,14.95343239792739,892600
2/28/2014,15.063664436340332,15.193069344196488,14.857096328437988,14.90550318700979,1607100
3/3/2014,15.230931282043457,15.279338139890616,15.00183766622908,15.135076507181228,15068400
3/4/2014,15.194028854370117,15.240997763331885,15.068458783492048,15.068458783492048,881900
3/5/2014,14.930425643920898,15.306178708495262,14.857575392068142,15.1930693956126,1832600
3/6/2014,15.49405574798584,15.787853677398903,14.9630172932322,14.97356198695565,5313300
