Date,Close,High,Low,Open,Volume
1/1/2014,189.08628845214844,191.0967125267006,188.83098951817306,190.92650850357688,5849398
1/2/2014,186.15042114257812,190.61803159083408,185.10798012479373,188.8522554577994,6023632
1/3/2014,183.8634033203125,185.79936904501645,181.89552700903113,185.4270646668615,12833897
1/6/2014,181.8848876953125,183.65066360113684,180.83180994961452,183.4060015725893,13315857
1/7/2014,179.1511688232422,182.94862852907337,178.71504321529127,181.8104557238234,17311470
1/8/2014,180.62969970703125,182.39546131501464,179.64044318764832,179.64044318764832,12726430
1/9/2014,180.98074340820312,181.64025732145467,179.77874947832157,180.92755909284725,8309185
1/10/2014,182.565673828125,186.42695413139737,180.40631984211143,180.48077787586743,14839980
1/13/2014,187.29922485351562,187.85235593511624,184.66121180247745,184.71439611787952,12058586
1/14/2014,187.5332489013672,188.1821117467425,185.60791988985343,186.89500871758833,12075547
1/15/2014,188.3735809326172,190.40527863524278,187.4268716929806,188.21402798259518,12660424
1/16/2014,188.52252197265625,190.04363612054485,187.6502707266165,189.0650162350906,18038361
1/17/2014,188.2246551513672,190.80948381568973,187.26730909770416,189.16072747945628,15463211
1/20/2014,185.0335235595703,189.12882961951107,184.25700412102543,188.68206715097318,16576057
1/21/2014,183.60812377929688,185.8525585705562,183.38473546556892,185.65045818322864,9806364
1/22/2014,185.60792541503906,186.22487768973278,182.56569729347996,183.70387007287664,8517726
1/23/2014,184.1931915283203,185.36327497102621,183.08692926960703,183.08692926960703,13767334
1/24/2014,184.5867462158203,186.07594959046352,183.1932746049877,183.38473813260887,11879019
1/27/2014,179.37451171875,183.1294375177543,178.77883326093252,182.10827038966215,12345838
1/28/2014,179.73619079589844,182.10828211965614,179.27879151099742,180.19359008079948,11573795
1/29/2014,177.9810333251953,181.3636546313219,177.64065376331277,180.78924991922815,12374165
1/30/2014,175.5132293701172,177.39601082993255,174.91755087134322,176.87479036832804,14102043
1/31/2014,176.8216094970703,177.31091938083864,175.75789482825547,175.9387214934716,11038353
2/3/2014,174.64100646972656,176.5344107426001,174.33252323240902,175.76854238308917,8227762
2/4/2014,174.77928161621094,175.86427005104028,172.99223181666665,173.27944132067174,12362252
2/5/2014,173.864501953125,174.7686638145697,171.66261425413782,174.4708174150208,11298451
2/6/2014,173.566650390625,175.3217753951846,171.92851667799957,174.44952422371125,10826505
2/7/2014,173.26881408691406,175.25796439512,172.44974718303394,174.89629682960435,8459052
2/10/2014,174.8643798828125,175.6408993038688,172.56674641085294,173.4389976012785,10345205
2/11/2014,171.3115692138672,175.5132438404728,170.7797118459604,175.08776930728308,12609169
2/12/2014,174.0027618408203,174.85373928655162,171.76896379754976,171.89660615398367,9828890
2/13/2014,171.76893615722656,174.21548526895134,171.26898947355707,174.21548526895134,8657303
2/14/2014,174.88565063476562,175.3005024963958,171.89660690011505,172.7263106233754,9218744
2/17/2014,172.8114013671875,174.87500956115045,171.69450236759624,173.9495740924312,9058505
2/18/2014,172.99224853515625,173.99214216214844,171.70515957782285,171.70515957782285,5741275
2/19/2014,172.80076599121094,174.44952234771887,172.32209295849327,172.96031893497712,6130140
2/20/2014,171.35411071777344,173.10924991192118,170.854163957214,172.59866628840135,8041497
2/21/2014,172.64120483398438,173.5985508538737,171.38601246514924,171.70513253891846,6256274
2/24/2014,172.82203674316406,173.3751678067878,171.3221964933135,171.90723814514135,6800627
2/25/2014,172.43910217285156,173.59856286017126,171.800876182591,173.23689531174185,7039336
2/26/2014,172.47100830078125,173.77938503831854,171.9497878186246,172.53482947801444,13608048
2/28/2014,170.18402099609375,173.46025987334508,168.72672822100242,172.47100325234945,18949872
