Date,Close,High,Low,Open,Volume
1/1/2014,82.99791717529297,83.77864935218156,82.51746540578807,83.11803141670711,412592
1/2/2014,80.71577453613281,83.92878879620447,80.02512287178413,82.57751922281072,456945
1/3/2014,79.84496307373047,81.07611850859331,78.97414518124798,79.76988907179366,417530
1/6/2014,79.57469940185547,80.17526538664347,79.04920741276061,80.17526538664347,214242
1/7/2014,79.21436309814453,80.44551844940182,78.73391134221337,79.73985509525767,155598
1/8/2014,81.06110382080078,81.64665299251507,79.06422780680984,79.6497821746761,549574
1/9/2014,80.61066436767578,81.36137307942744,80.05514387005427,80.2052866516348,333050
1/10/2014,79.5296630859375,81.64664802438374,79.00417107091101,80.92597296399587,331948
1/13/2014,79.03419494628906,80.44551642287279,78.3735718499689,79.52965837141566,218100
1/14/2014,78.7639389038086,79.25940753129068,78.50869874932424,78.9741388176816,235762
1/15/2014,79.03419494628906,79.24438966137863,78.25345761497407,79.15430398513253,289006
1/16/2014,78.49369049072266,80.08518340912725,78.10332440123005,79.48461739659543,189901
1/17/2014,78.11833190917969,79.12427563959356,77.86309175720359,78.5237148553039,178735
1/20/2014,78.02823638916016,78.52370494926816,77.3225783360637,78.47865951863068,251664
1/21/2014,79.54467010498047,79.8149271338964,78.04326295116411,78.04326295116411,283517
1/22/2014,80.62568664550781,81.22624741976317,79.45458845917369,79.66478317131768,783338
1/23/2014,79.22937774658203,81.12115096141842,78.97413759604594,80.98602504552315,496433
1/24/2014,78.77894592285156,79.57468964969655,78.37356302347426,79.57468964969655,233387
1/27/2014,75.05545806884766,78.31351785171627,74.59002318393138,78.07329456830983,965669
1/28/2014,74.74015808105469,76.10643922754751,73.3288315013318,75.07046700937038,916213
1/29/2014,76.57188415527344,76.72202695891048,74.77019649238764,76.57188415527344,775139
1/30/2014,76.7220230102539,77.89312122989463,75.6710390273409,75.6710390273409,484248
1/31/2014,78.85403442382812,79.2444005450239,76.39172344516182,76.5718896262472,334819
2/3/2014,79.30445098876953,79.5747028357029,76.91720902035267,78.8540277797795,602843
2/4/2014,77.71295928955078,78.07329682314312,75.79115218218938,75.97132354706142,1108006
2/5/2014,76.49681854248047,78.34355172156693,75.40078902059021,77.47273381645073,700335
2/6/2014,76.78208923339844,77.29256960387221,75.71608824641288,77.29256960387221,520490
2/7/2014,80.2953872680664,80.55062744619235,75.58096020647866,77.75800236583589,749247
2/10/2014,81.16619873046875,81.94693088577229,78.4636595502782,81.01605593285211,569706
2/11/2014,81.97695922851562,82.39735386457903,80.62568964199365,81.67667363407641,749029
2/12/2014,81.72173309326172,82.42739656704549,81.09113843289245,82.27725374406414,255186
2/13/2014,80.92597198486328,81.58658991620065,80.22030861520189,81.07611478569069,195004
2/14/2014,80.2052993774414,81.24127174434263,79.3945386205688,81.07611725647521,189125
2/17/2014,81.25628662109375,81.91690979468507,79.57470791908236,80.26535965493473,339176
2/18/2014,80.80585479736328,81.9769582088059,80.58064320241103,81.03106639231555,286883
2/19/2014,79.76988220214844,81.04608296749953,79.4696018087164,80.9559972906245,224455
2/20/2014,79.9050064086914,80.44551526221838,78.37357071920816,80.29537766679238,472336
2/21/2014,80.50558471679688,81.0761222160775,79.87499528783333,79.87499528783333,211121
2/24/2014,81.12114715576172,81.48148464662826,79.87498021635453,80.77582654159646,157694
2/25/2014,81.21124267578125,82.27724359710173,80.77583633706105,81.25628291904482,412102
2/26/2014,80.76081848144531,81.61661946616113,79.57470333090336,81.37639617807561,316348
2/28/2014,80.43050384521484,81.40641900329327,79.55968604350994,80.76081279161811,377398
3/3/2014,80.02511596679688,80.76080780831875,79.39452667131454,80.32540153240845,364168
3/4/2014,86.36107635498047,88.22282115902613,80.17527072193879,80.17527072193879,8080240
3/5/2014,87.18684387207031,87.89250198436719,85.82056268959077,87.02168940356243,2841369
3/6/2014,87.50214385986328,90.65510631632735,86.5862857616659,87.18685177113818,3125687
3/7/2014,85.83557891845703,88.34292983264373,85.0098013360111,87.72735216426004,1212046
3/10/2014,85.8956298828125,88.1027054396598,85.28005225853155,85.56532095195952,772388
3/11/2014,85.79054260253906,89.48400878180944,85.58034267886062,86.48118910232202,1231933
3/12/2014,85.44522094726562,87.35201125151569,84.90471202743633,85.61037544018392,721705
3/13/2014,83.73360443115234,86.63132656837382,83.17808388987888,85.56532572576477,499787
3/14/2014,83.3882827758789,85.09988992141008,82.5775220433801,83.98884878328435,866995
3/18/2014,84.21406555175781,84.7095290308539,83.47837357650464,83.47837357650464,470445
3/19/2014,85.3851547241211,86.25597253698749,83.77864501490782,84.49932522993092,852436
3/20/2014,83.1930923461914,85.88061446850216,82.81774317152242,85.28005371057134,462252
3/21/2014,82.41236114501953,83.89875657158294,82.05202364708768,82.78771551994711,922437
3/24/2014,83.02793884277344,83.65853336169485,82.57751567101563,82.87779605347043,458025
3/25/2014,84.22907257080078,85.32510203344884,82.75769389791881,82.75769389791881,849812
3/26/2014,84.25910186767578,85.28006253643173,83.47836968387497,84.37921611015335,786684
3/27/2014,83.37325286865234,84.97975710430686,82.9078128857156,83.50837876183864,1195146
3/28/2014,85.94068145751953,86.16589306665665,83.37327327027783,83.37327327027783,1217966
3/31/2014,86.24095153808594,87.71234045661386,85.310081848259,86.48117999699699,886864
4/1/2014,87.89250946044922,88.28287554579052,85.0248209406191,86.54124503988787,1083533
4/2/2014,86.72140502929688,88.86842354194397,86.34605584881609,88.43301724550997,1245265
4/3/2014,85.61036682128906,87.68231140986269,84.10895965710436,87.321968702153,686100
4/4/2014,84.97976684570312,86.06078450741367,84.67948647129512,84.97976684570312,644776
4/7/2014,85.00981903076172,86.31604863537524,83.97384651476783,85.25004755397916,625193
4/9/2014,85.15994262695312,86.03076043466321,84.46929617096983,85.40017109592216,927592
4/10/2014,85.70045471191406,87.27693071618397,85.25003151179365,85.28006007154512,1557154
4/11/2014,86.4811782836914,88.13272812138099,85.14492569400055,85.43018918907929,1685002
4/15/2014,84.51433563232422,87.08174359579748,83.47836335981643,86.9916631169152,812744
4/16/2014,84.22907257080078,86.00073684725183,83.98884928409716,84.51434129611559,580409
4/17/2014,84.61942291259766,85.20497193636605,83.92877654521331,84.22905689675207,702673
4/21/2014,85.65540313720703,85.98571727080692,84.82963079358525,85.46022011088269,539429
4/22/2014,86.54124450683594,87.65229083193827,85.8806213845302,86.16589010578825,1584430
4/23/2014,85.17495727539062,87.6222509639856,84.78458602353159,87.1568161117651,1189025
4/24/2014,85.17495727539062,85.17495727539062,85.17495727539062,85.17495727539062,0
4/25/2014,84.84464263916016,86.55624964108047,84.28912211670774,85.50526571149231,763381
4/28/2014,88.83839416503906,89.93442879096203,84.36419596373611,84.96476195670802,3540466
4/29/2014,88.31291198730469,90.92536042366874,87.68231740187076,90.06955422860153,3502185
4/30/2014,85.3851547241211,89.60411787193354,84.94974841576358,88.58315726507246,1146920
5/2/2014,85.15994262695312,86.43613818182145,84.70951944378751,86.43613818182145,667484
5/5/2014,85.31009674072266,86.48119509389764,84.82964493517989,85.28006817811672,621863
5/6/2014,85.25003051757812,86.42112874577282,85.03983060176931,85.73048227184681,1386443
5/7/2014,85.80554962158203,86.39109872577966,85.28005763517156,85.58033802795592,872949
5/8/2014,86.24095153808594,86.87154604657631,85.34011040562288,85.34011040562288,1042353
5/9/2014,87.51715087890625,87.98259091275519,86.18089828345822,86.99165892741165,1852077
5/12/2014,87.33699035644531,88.13273941859904,87.05172682480033,88.04265893289625,1072843
5/13/2014,88.4029769897461,89.39390374164239,87.30695289073671,87.53216446092237,1259526
5/14/2014,92.12648010253906,92.6069266221716,87.57720827724393,87.57720827724393,3579021
5/15/2014,87.80242919921875,92.96727919826729,86.66135430426046,92.48682223520981,2064635
5/16/2014,87.47211456298828,90.38484833964831,86.9165888335402,89.0335788070985,2516304
5/19/2014,90.82026672363281,91.67607295324017,88.28288179320255,88.29789867239846,2713632
5/20/2014,94.16839599609375,97.24628428683191,91.69107887840404,91.69107887840404,4854321
5/21/2014,94.61882781982422,97.11117243480636,93.17747765749681,95.18936529016739,3022474
5/22/2014,94.64886474609375,96.39050058067365,94.34857912209584,95.75990596643003,1452449
5/23/2014,96.34544372558594,97.57660950837712,95.15933897001861,95.26443633355986,2916425
5/26/2014,94.42366027832031,98.97293326687874,91.66106350519779,97.26132066890003,3464981
5/27/2014,94.88908386230469,95.94006785391615,93.1174144443623,95.94006785391615,1518777
5/28/2014,96.5706558227539,98.01201633996759,94.28851639292871,95.78992363906889,1867972
5/29/2014,94.43866729736328,97.38142475894152,93.98824407043456,97.38142475894152,2535658
5/30/2014,91.13555145263672,96.54062986427253,90.08456744780857,94.58879945750508,3283914
6/2/2014,90.3698501586914,92.18656012180726,89.5590945068092,91.58598883266707,1821893
6/3/2014,92.8621826171875,93.22251495020987,90.36983808110972,90.5199756871771,2372799
6/4/2014,95.44461059570312,95.9700974293723,92.48682587917807,92.48682587917807,3546603
6/5/2014,96.55564880371094,98.22221052595842,94.73893908306584,95.80493998863288,1957394
6/6/2014,100.83466339111328,102.81652768418869,96.40550508770451,96.40550508770451,4162293
6/9/2014,102.63636016845703,104.46808691756765,99.72362593916122,101.19500993334064,3584079
6/10/2014,101.24005126953125,103.08678452575022,99.99387888569211,102.90661314634498,1510669
6/11/2014,98.9128646850586,102.06582723773396,97.8168299955774,101.82559874815394,973122
6/12/2014,99.00293731689453,101.19499612961965,98.05705070460608,98.19218181734847,896304
6/13/2014,95.8349838256836,100.32419952544518,94.88909706241974,99.90379963493658,883684
6/16/2014,96.69078063964844,97.4264726609447,91.90128964966672,95.83498475506084,1088881
6/17/2014,101.19499969482422,101.79556049997629,95.94006926706163,96.69076767542593,1957206
6/18/2014,100.32418060302734,102.35107448926364,98.5224879109929,101.19499319494935,1824663
6/19/2014,99.03297424316406,102.69640657437158,97.89189936396329,99.76865577115589,1436041
6/20/2014,98.11709594726562,100.068926053245,97.3513807805395,98.04202196123897,539506
6/23/2014,98.71765899658203,99.99385443545121,97.75675560034941,98.74769274862462,851558
6/24/2014,101.43522644042969,101.94570675339169,98.59755615977907,98.76271063818122,1624022
6/25/2014,100.50435638427734,102.09585460162477,100.03892665786576,101.04487050700303,1479492
6/26/2014,98.7777328491211,101.13494630728798,98.4324069959165,100.57942572336876,2513585
6/27/2014,98.19219970703125,99.90380189055682,97.59162842131644,99.10805273121319,1019749
6/30/2014,103.25192260742188,103.89753401622283,98.0420326666113,98.0420326666113,2421226
7/1/2014,102.53125,104.76834907882831,102.14088392702935,104.16778828786643,1535260
7/2/2014,105.86439514160156,106.6301104926854,102.11087160567621,102.99670120640144,2758563
7/3/2014,102.77147674560547,106.78023476691601,102.29101980707067,106.32981158319099,1903463
7/4/2014,105.5640869140625,106.54000718920622,101.87062129380456,103.44710229625886,2306716
7/7/2014,104.66326904296875,106.11963621690352,104.0476912724634,105.66921295105546,1091122
7/8/2014,98.6726303100586,105.27883024104791,97.59161256373034,104.31792673234534,1424336
7/9/2014,98.6125717163086,100.74457342151909,97.57660461881204,98.49245748047944,1128090
