Date,Close,High,Low,Open,Volume
1/1/2014,151.0326385498047,151.50110564075558,150.4236345482522,150.98579291293748,1859278
1/2/2014,147.5425567626953,152.25062295522608,147.2380655313919,151.00918696496115,6784786
1/3/2014,147.44888305664062,148.03446957984912,145.38764294174192,147.56600250573806,11999877
1/6/2014,147.87049865722656,148.36238316836898,146.86330145713578,147.56599667941873,8155128
1/7/2014,148.3623504638672,148.6902805471931,146.5119215493949,148.26865921785287,7779138
1/8/2014,148.4326629638672,148.97139313006326,146.98042682741786,148.7371649539516,7475487
1/9/2014,147.8470458984375,148.3623585017102,146.4650838614419,148.3623585017102,7663869
1/10/2014,151.1262969970703,152.01637462649023,147.09750876791978,148.83082912234454,9187308
1/13/2014,152.46139526367188,152.85959912649005,151.126278978724,151.5947459120642,6358396
1/14/2014,151.99298095703125,154.59295117321605,151.71189643062206,152.71909364550854,7568301
1/15/2014,154.05421447753906,154.3587164468866,150.54073846374254,152.2974764706408,8848785
1/16/2014,152.48484802246094,155.01455485920982,151.6181878088351,154.12446647011546,4745587
1/17/2014,152.1803436279297,153.65600771268365,151.0794552887064,152.7190737099954,11277892
1/20/2014,154.68663024902344,154.8271671400119,151.3605368842422,152.01638643113256,8607181
1/21/2014,154.14788818359375,155.69381530912187,153.89023187562628,154.7100464262249,6975030
1/22/2014,153.35153198242188,154.0073816074968,151.22001802035876,153.8902621565724,11368410
1/23/2014,154.10105895996094,154.59294345376736,152.39116659785074,152.88305109165717,6293119
1/24/2014,151.89927673339844,154.780320507988,151.50108351703602,153.60916903505262,5127522
1/27/2014,151.8758544921875,152.48485842860546,149.27588439615533,150.14254466892532,9243978
1/28/2014,153.02357482910156,153.63257871088877,149.39299043562104,151.8524234154587,13114560
1/29/2014,152.2506103515625,153.89022869661233,151.8758346234582,153.32807046559407,9125380
1/30/2014,152.06321716308594,152.57852976850012,148.97136297515368,150.63440949460752,15342453
1/31/2014,152.29745483398438,152.57852858624526,150.89206462812732,152.20376358323077,9381582
2/3/2014,150.04884338378906,152.1335006678876,149.76775888914264,151.1497317423179,6615352
2/4/2014,152.20379638671875,152.60198964937982,147.9876248604637,149.20562210504414,12881443
2/5/2014,149.41641235351562,152.13350172779056,148.7371453710855,151.07945899064651,9123972
2/6/2014,152.03981018066406,152.3911577590442,148.26867807641375,149.90829653476194,11600998
2/7/2014,151.5244903564453,153.18753691157482,150.00198068154998,153.18753691157482,11930079
2/10/2014,152.2506103515625,152.41456468047397,150.37675315559378,151.10287643779995,6820141
2/11/2014,152.29745483398438,152.8361848869559,151.10287530346116,151.82898785793992,7577668
2/12/2014,150.16595458984375,153.187545943272,149.43984197135165,152.4848507783946,9120990
2/13/2014,148.4560547,151.3136808298457,147.6830964791741,150.23622068421665,4144252
2/14/2014,149.8146514892578,150.04889042861694,147.42549150821395,149.01826482890985,5808109
2/17/2014,149.9551544189453,150.96235160743424,148.76057469928023,150.37677583636972,4950972
2/18/2014,148.4560547,150.63441387572436,148.10470712309458,149.908290572224,5848975
2/19/2014,148.33897399902344,149.36958871221188,148.08131764015664,148.8777041735929,3234816
2/20/2014,146.09033203125,148.47950221396056,145.87953204295397,148.03446333734735,6814765
2/21/2014,148.78402709960938,148.90113583952134,146.44170218945283,146.86332367551935,6881254
2/24/2014,149.93170166015625,150.14251231923012,148.03442717304253,148.03442717304253,4149391
2/25/2014,150.82177734375,151.03258800023497,149.48666105647084,149.48666105647084,5354056
2/26/2014,154.00733947753906,154.52264133162817,151.07943978360973,151.21997665290675,11931967
2/28/2014,153.4920196533203,155.52983096759186,152.22716644482142,152.22716644482142,11908644
3/3/2014,154.21817016601562,155.0379848171042,152.74251666078976,153.56233131187832,9397141
3/4/2014,155.3658905029297,156.46677877530544,153.74968963259363,154.78030410623796,9292992
3/5/2014,156.13882446289062,156.44332633970944,154.3352413720135,155.41271202589738,6070314
3/6/2014,156.7244415283203,157.00551529026828,154.75689302785457,155.85778134556574,5680851
3/7/2014,158.4109344482422,158.99651025361632,155.061423256965,155.57672524789166,20048755
3/10/2014,157.2163543701172,158.34066034326378,156.583922208086,157.40373691192852,9000375
3/11/2014,156.4667969,157.54425709834447,154.030781200869,157.1226464240139,9007797
3/12/2014,159.74603271484375,160.68296676208405,156.58390443053196,156.6073326067378,10328980
3/13/2014,160.87034606933594,162.4631189066414,159.88657713388898,159.90999458734964,6025216
3/14/2014,162.6505126953125,163.09556228695712,159.27758427015934,160.26135327378267,6641655
3/18/2014,166.72613525390625,167.24144789661514,162.86131187814414,163.9622002461185,13239241
3/19/2014,168.5063018798828,168.6468387677338,166.5621814589176,166.77298142955547,8512444
3/20/2014,166.67929077148438,167.9675723871196,165.03967229609452,167.9675723871196,11044590
3/21/2014,167.56936645507812,168.03783346629325,165.15678976135464,167.00721890835254,10778656
3/24/2014,168.9513397216797,170.19276497378294,166.46847849519594,166.79640862052267,10542523
3/25/2014,169.95851135253906,170.98912575848627,168.0378086843243,168.1783455502795,8674063
3/26/2014,168.2018280029297,170.3099138393865,165.71896634737257,170.05225747418234,14587482
3/27/2014,168.59999084472656,169.91168989137864,166.79640733614926,168.1783694646323,25478704
3/28/2014,167.9207000732422,169.34951844141457,165.83604295507817,169.34951844141457,9372795
3/31/2014,165.2973175048828,169.11529502106646,163.79823601864624,168.24863485105337,11999376
4/1/2014,164.87571716308594,165.6486861790265,162.01809070525036,165.60184054675233,9875086
4/2/2014,161.3153839111328,165.36758978429532,159.4415265879369,165.18020726865888,25116402
4/3/2014,162.04151916503906,162.86132309240517,159.62893157074075,161.43251522213527,10361127
4/4/2014,161.5027618408203,163.40004728573504,160.35502788172178,162.50995891718208,10310553
4/7/2014,161.8306884765625,162.46310979641822,159.58206623429294,161.50275836828425,11313192
4/9/2014,163.00186157226562,163.72798496424883,160.6829759424399,161.90097311779664,9052317
4/10/2014,161.08116149902344,163.8216684157036,160.68296827798682,163.1189732347828,10623774
4/11/2014,160.91722106933594,161.52622508235058,159.44155667454828,160.5893016050938,11682093
4/15/2014,159.7226104736328,161.12800078009278,157.73163372462975,160.54241433754973,6933711
4/16/2014,162.11175537109375,162.86129608677635,159.7225963502822,159.7225963502822,6535506
4/17/2014,165.4847412109375,165.71896940076647,161.15145000428626,162.65053186375022,8211265
4/21/2014,165.55499267578125,166.63245292579506,163.5405983483979,165.08652563709649,6625584
4/22/2014,164.3135528564453,165.8594908319032,163.51716641457293,165.32074999699626,4956247
4/23/2014,165.46131896972656,166.30456192793594,163.28296992043133,164.8991712939598,11323411
4/24/2014,165.46131896972656,165.46131896972656,165.46131896972656,165.46131896972656,0
4/25/2014,160.89376831054688,166.77298608927157,160.44872945877884,165.69552586336528,6860335
4/28/2014,160.21449279785156,161.83069377316247,159.27756951347692,161.83069377316247,7286196
