Date,Close,High,Low,Open,Volume
2/21/2014,302.0766906738281,304.44090497838175,299.9397790521305,300.00796153189816,1521936
2/24/2014,305.0774841308594,305.98680599116,298.14390494606715,301.03099075240124,2509492
2/25/2014,305.1229248046875,307.350774357994,302.80416526985795,306.44145254036675,2010280
2/26/2014,307.9873352050781,308.80571935591666,303.96356919214406,304.622833112373,2275670
2/28/2014,304.44097900390625,310.4879921963589,302.4177598571317,310.07878621706527,2451792
3/3/2014,302.8951110839844,305.53213887540846,301.5311283211477,302.4404501630388,1839216
3/4/2014,305.3957214355469,306.3732256862967,302.00849229854833,302.80414884581586,3221934
3/5/2014,304.5091857910156,306.89615589240094,301.21289374624536,306.21416443486225,2003492
3/6/2014,307.1689147949219,308.1237194030356,303.7589578023037,305.98680747093465,2474340
3/7/2014,323.4685363769531,325.0371221945696,307.4417379910539,308.987568561073,11383784
3/10/2014,333.9257507324219,335.0396756448581,318.2626749644671,321.21797123199434,13061926
3/11/2014,329.69744873046875,336.4491537564038,327.15133037618244,333.94851815416024,6500236
3/12/2014,329.8792419433594,333.2664715218478,325.7645659555306,327.92420543674314,3555108
3/13/2014,337.5175476074219,340.76838452388137,330.76584355053194,330.76584355053194,5724226
3/14/2014,332.8800048828125,336.4036270255645,329.1745072712822,334.1757774093818,6104240
3/18/2014,333.7210998535156,338.63143201247215,331.12952717925276,334.35763621221145,4051362
3/19/2014,335.7444152832031,337.949509995534,334.5168250540448,336.44913427114255,3027568
3/20/2014,331.993408203125,335.7443607803474,330.99314863247236,335.7443607803474,2597542
3/21/2014,333.6529235839844,335.31244713432926,332.4480887292082,334.2440050130728,3762796
3/24/2014,341.2912292480469,342.31421631370046,333.72111386209053,333.94844432112467,5856930
3/25/2014,341.0638427734375,345.7922988945759,339.97264564916946,340.9956325468099,4015546
3/26/2014,339.1997985839844,343.8600733542732,338.31320417518606,342.268760018077,4704656
3/27/2014,339.51806640625,345.88331974362865,337.35842688106794,340.9957145024272,12277466
3/28/2014,338.69970703125,342.8598384024821,334.1985521702534,340.9730119609848,6080450
3/31/2014,340.4500732421875,342.3596545547038,337.8585005859368,340.0636225808575,4131214
4/1/2014,335.585205078125,342.60972165643835,333.06184258890937,341.67767234514423,4025916
4/2/2014,332.7663269042969,339.1770345537862,328.2197178620209,338.6996461544071,5199376
4/3/2014,331.3569030761719,335.5397894705811,330.1975231748097,334.6304675478966,2779852
4/4/2014,329.8337707519531,333.2664551560929,327.3785906779682,329.87922574394156,3711204
4/7/2014,329.7882995605469,332.8118058917882,328.76531245227295,329.6291793327137,5866578
4/9/2014,337.2901916503906,338.6769296535412,328.1515182788719,331.01587651843,5260192
4/10/2014,336.1763000488281,340.38191361763467,334.6304417990925,338.5632699122048,3747396
4/11/2014,335.60791015625,338.631388092164,333.67560158619165,333.74378406201646,2603976
4/15/2014,329.15179443359375,335.90349832058615,326.49201127333794,333.857524082067,4185934
4/16/2014,330.0611267089844,332.72088220267796,327.8560044211959,328.8108090794134,1786196
4/17/2014,326.7648010253906,327.9469082893112,321.58165555986267,325.6508762476772,6151164
4/21/2014,325.7417907714844,330.3111270337988,324.1732051962815,328.58342125181645,3493876
4/22/2014,330.7885437011719,331.7205930283918,326.1737520565268,328.2197261773852,5697912
4/23/2014,333.26641845703125,336.1989866251642,328.53793429831325,329.5836765018951,10512672
4/24/2014,333.26641845703125,333.26641845703125,333.26641845703125,333.26641845703125,0
4/25/2014,330.2657470703125,335.5398033397589,329.62921059800163,333.33470868622493,3106222
4/28/2014,329.7200622558594,331.56143319457345,327.6058781501119,328.37880716459466,2441430
4/29/2014,325.4462585449219,330.7657964921753,323.9458831624397,330.2656806147807,3320618
4/30/2014,327.9469299316406,331.8570306593796,323.55946851805,325.53723250367096,4393460
5/2/2014,326.037353515625,330.78856595487036,325.3326345988685,328.9471946722801,2957646
5/5/2014,325.85552978515625,328.7653434058049,324.6279395895886,327.2876952213985,2596162
5/6/2014,327.4468078613281,329.4472993063566,324.6733595336986,327.4468078613281,3092280
5/7/2014,325.35528564453125,330.5384303149247,323.46845981079247,326.67381317919313,3299312
5/8/2014,326.5828857421875,328.71979730515716,325.3098409015767,326.0600424104829,3760214
5/9/2014,344.0873718261719,345.5422922911419,327.35585585476605,327.35585585476605,8188222
5/12/2014,360.15966796875,361.3872302834941,343.04167279856216,343.3144582573273,8780680
5/13/2014,358.34100341796875,363.728724042732,355.77215820429717,363.728724042732,6332608
5/14/2014,352.56683349609375,361.36451163545433,352.0212348149028,356.9088399479479,4250750
5/15/2014,358.4319152832031,359.7049880242854,348.2929825972662,349.6342378242853,4733094
5/16/2014,365.8656005859375,388.2803754947682,358.1136384519385,363.7286889880732,16434184
5/19/2014,369.1392822265625,379.6419403751418,367.3660932013348,370.95792625231167,5261402
5/20/2014,371.0260314941406,373.54939400436535,365.7064932764535,371.0033039986124,3178516
5/21/2014,368.04803466796875,370.3213393910569,366.00206041718945,369.34380726000825,1821194
5/22/2014,364.9108581542969,370.54866489203863,362.8194289372354,369.18468207648516,3903228
5/23/2014,359.02301025390625,365.0927224979297,355.86311127749417,363.27407879930985,4909468
5/26/2014,362.4329833984375,365.5701272686834,359.1821465416424,363.2740950465472,8697616
5/27/2014,365.95660400390625,368.57090442532103,358.4319431994188,363.7287542837973,3809762
5/28/2014,374.39056396484375,375.89093954632597,363.50142868737544,363.68330416707715,7177782
5/29/2014,368.3890075683594,377.7095563559575,367.09323505654504,374.0040587866216,6842004
5/30/2014,360.4324951171875,374.095052138267,331.90251836713577,370.5487020126242,16403772
6/2/2014,372.5491638183594,373.8903913136513,360.77343505238343,360.77343505238343,4041566
6/3/2014,374.7997131347656,376.3910263328272,370.0939837777605,374.1859320013475,1812074
6/4/2014,371.3216247558594,377.23221744555616,370.5941505438683,373.91319786986406,1432170
6/5/2014,369.30413818359375,373.8662843470349,367.26377826290667,372.21564383349215,3837236
6/6/2014,373.7974853515625,376.4338981583966,367.263766656365,372.76584555758393,5282638
6/9/2014,375.7232360839844,380.5604750798626,373.6828761326362,376.84658284236906,4669960
6/10/2014,374.4394226074219,377.62602105981745,371.3903425517231,376.5027022882648,2499672
6/11/2014,376.2046813964844,380.4917070959024,371.3903618904964,374.59990822782174,3871886
6/12/2014,385.0767517089844,387.41515212898497,372.6970736731675,378.03868668633413,6366024
6/13/2014,383.03643798828125,392.48166307864125,381.31703817923346,386.9795836896883,6106442
6/16/2014,384.6870422363281,386.4293617412283,380.6980291691734,381.01898939021294,2654940
6/17/2014,388.14874267578125,389.18038248868515,379.34541067533075,383.3115038167251,3494060
6/18/2014,382.7842712402344,390.37257879838916,379.9873918277297,388.4009777861043,2687314
6/19/2014,378.61181640625,385.1226155763318,376.9841236099849,383.81585500480696,2360498
6/20/2014,376.8695068359375,381.3628659352547,375.677372880594,378.7264529756782,1484884
6/23/2014,376.6402893066406,378.9786620032134,373.82046224457514,377.80947565492704,2920422
6/24/2014,380.1019592285156,381.82135892345764,378.26793288724417,378.42839899809695,2533112
6/25/2014,377.85528564453125,382.02771258143815,377.35093956815757,380.10197922479057,3165312
6/26/2014,372.4907531738281,379.00152415867416,370.7713535155018,375.975391954028,10904132
6/27/2014,374.2330627441406,376.8923952155677,373.224342707387,374.98958178294106,2571480
6/30/2014,376.68609619140625,381.7984560372815,375.9295770832645,375.9295770832645,3088050
7/1/2014,377.4884948730469,379.6205618513216,373.6828955217928,377.35094848396983,3820686
7/2/2014,385.09967041015625,386.0625229908287,378.49716476119846,380.9272439288637,3813362
7/3/2014,383.67828369140625,387.5755894501915,381.1794173431812,385.6040168398099,3031370
7/4/2014,392.77972412109375,393.8342837954743,382.89888364683287,383.67835053138344,2815994
7/7/2014,385.3518981933594,394.6366573403356,383.2427509294519,394.26985763770665,4065984
7/8/2014,380.21661376953125,388.9740789975878,375.97542754418527,386.979586399137,3366136
7/9/2014,380.69805908203125,382.78425870517526,375.05843298500736,379.643499402917,2897776
7/10/2014,377.51141357421875,388.81361292701445,372.4220012971315,380.69804017339646,4928772
7/11/2014,372.2156982421875,381.2253652386615,370.8401782723457,376.47980455169204,4599390
7/14/2014,374.8062438964844,375.97543018603386,370.0836312850547,373.6828970751434,2460804
7/15/2014,379.0932312011719,380.01024435259467,374.3706190683487,376.31927201512207,3046018
7/16/2014,383.1968994140625,384.4577925919131,375.01256761729553,380.3312331007656,4794650
7/17/2014,381.3858337402344,384.6870872853377,380.33127402048586,384.5495408845054,2519550
7/18/2014,381.6838073730469,383.67829979814576,376.8924080243944,380.0561146142279,3644216
7/21/2014,379.3913269042969,388.33220643235563,378.38260669386995,385.9250465594167,4906828
7/22/2014,385.0767517089844,386.36059255997526,379.184953171132,380.51463348750616,3485176
7/23/2014,383.4490966796875,387.4381100368349,382.8530436458665,386.5669362285412,3924926
7/24/2014,386.17724609375,386.97963277307804,381.9360593601588,383.3115793818641,2139300
7/25/2014,383.082275390625,389.63891436344204,382.4633026567139,385.6040617636333,5332976
7/28/2014,380.3541259765625,385.05381839851304,379.64344637805215,384.4577654444405,1942476
7/30/2014,384.5953063964844,386.01669355847866,379.11614727262986,381.0189607374689,2342690
7/31/2014,382.3945007324219,385.09970084048484,379.8956341893843,384.18268764928,5950672
8/1/2014,373.8892517089844,379.55179761778015,372.3073981763778,378.74941098377934,3414230
8/4/2014,372.7658386230469,377.2133579157994,370.06063868626404,375.516878022479,3681522
8/5/2014,376.0671691894531,377.3509822440681,371.34455617514124,374.5999422763106,3038552
8/6/2014,371.390380859375,375.76911370336643,370.1753270613191,373.7058338097032,1690700
8/7/2014,372.0780944824219,375.28764058393386,371.39033460352647,372.7200148967327,1966870
8/8/2014,365.0400085449219,370.3815931721582,364.51271480748187,369.0977804025445,3725340
8/11/2014,363.5728454589844,368.1120443998994,362.8621657646265,367.26381831066976,2813112
8/12/2014,370.1065673828125,370.70262042099284,363.13726082056445,367.2638206026163,3301536
8/13/2014,372.4907531738281,374.0267390079248,368.02031406217964,371.39032619849104,3919910
8/14/2014,379.04742431640625,381.317037658253,372.903424479794,373.27022417488513,5936612
8/18/2014,381.6379699707031,382.6237704,377.62603708767165,380.5604906189838,3351084
8/19/2014,377.74066162109375,383.9992880775003,377.00706223489505,381.93600832066596,3946428
8/20/2014,376.22760009765625,382.6696124885987,375.51692043620403,380.1019866197963,4717426
8/21/2014,381.7067565917969,382.9447300480181,376.43393052476307,376.8924371392877,3195240
8/22/2014,388.2404479980469,389.1574611613136,379.6663693244989,382.55495519178487,5007644
8/25/2014,386.7273864746094,391.0144118698541,383.8617203053225,386.5210529134165,3328032
8/26/2014,386.2917785644531,389.042817937019,384.27433849723036,387.2087916886418,2082628
8/27/2014,383.58660888671875,387.89658210410647,382.39450292532484,387.89658210410647,2426484
8/28/2014,386.7732238769531,387.6673173140074,382.3944915906353,383.999264636879,3995726
9/1/2014,385.6957702636719,389.27211626486036,384.50363627326044,387.85075695189533,2077328
9/2/2014,393.9488830566406,394.8200288205309,384.52657786244924,386.5669098793374,5721126
9/3/2014,392.77972412109375,396.6082433688527,390.4642432024237,396.6082433688527,4617390
9/4/2014,390.578857421875,393.8571909855546,389.04287142170324,393.42160409467766,3203484
9/5/2014,389.0198974609375,392.27528285156507,387.025377128635,390.6475901562513,1917604
9/8/2014,396.49359130859375,397.89203087318646,389.4784457670941,390.1891254161472,4894172
9/9/2014,396.8832702636719,398.8548708751951,393.3069246645461,394.3614841638368,3830522
9/10/2014,393.0776672363281,396.60817333585936,391.61044065126094,396.60817333585936,2157126
9/11/2014,391.72509765625,395.737030356478,391.10612494793776,393.1235651569182,3266432
9/12/2014,392.3441162109375,393.39867582885876,389.24919655843775,389.77646237488693,3043278
9/15/2014,394.47613525390625,396.6082021008268,389.73060322046564,389.73060322046564,2904544
9/16/2014,390.1890869140625,395.25557886159487,388.8135672187133,394.7741525652266,2538134
9/17/2014,388.0800476074219,392.43586087056866,386.10844658450344,392.02319368320764,3952948
9/18/2014,393.4674377441406,394.7741703194824,386.17717183691525,387.3234383012575,3326284
9/19/2014,394.4303283691406,396.60823486115277,390.3725558885592,394.3157017116663,3271054
9/22/2014,392.8713684082031,393.6279154910415,390.18911599636147,392.9172358591453,3267158
9/23/2014,389.203369140625,393.3299291017627,387.7132224879919,392.50462270654026,2358488
9/24/2014,392.2295227050781,393.0777488208464,387.4610423101516,388.4009753537118,3332748
9/25/2014,389.70770263671875,396.8833143634667,386.10840892146035,391.1061422141022,8297980
9/26/2014,399.6573181152344,403.0273306760243,387.4381051436184,389.7077185754882,4941126
9/29/2014,396.654052734375,402.2707586448162,394.86589376614586,400.27626610736235,4341134
9/30/2014,400.1158447265625,403.39415052737417,394.84301818026745,396.24145788467104,6017716
10/1/2014,397.9837951660156,399.4281023908707,394.5449950925766,397.06678181309854,2935094
10/7/2014,395.43902587890625,397.52522532831915,391.61047894776436,396.6082121211027,2513144
10/8/2014,397.8003234863281,398.90075054390655,393.5362176120012,394.56785748409754,1570192
10/9/2014,406.970458984375,409.42348615782936,398.098367206379,400.7347802342358,3825210
10/10/2014,397.66278076171875,405.8471406133841,396.5623816790314,404.884259932882,2133490
10/13/2014,402.01861572265625,402.5688292867957,392.32121709292403,396.1497363368923,2688256
10/14/2014,398.14422607421875,406.21395965675833,396.67702722741535,405.77837275566554,3633120
10/15/2014,398.14422607421875,398.14422607421875,398.14422607421875,398.14422607421875,0
10/16/2014,393.78839111328125,400.7347774542373,392.04607159091955,398.1671516302329,2766542
10/17/2014,405.8929138183594,407.1996462610449,392.98594354614045,394.4302503385977,4988960
10/20/2014,409.81317138671875,417.0575696791114,408.1396391779653,409.9048782987785,4766002
10/21/2014,410.6155700683594,415.29234287186995,406.99338480727414,412.65592998584924,8018576
10/22/2014,409.7444152832031,415.5674264451589,408.64398830022367,414.9713734898037,2285772
10/27/2014,411.39501953125,416.0030049582516,409.9736603596444,412.22032575944104,3362384
10/28/2014,410.5009460449219,412.747639538769,409.9048930725813,412.1974260316002,2901746
10/29/2014,408.7815246582031,413.8021771693393,408.07084507558113,412.7476176610918,3948094
10/30/2014,411.1199645996094,412.6330308213061,406.74120406959213,408.0250449704477,5369090
10/31/2014,418.0892028808594,419.35009594299225,411.44085764415865,412.70175070629153,5052994
11/3/2014,417.5619201660156,421.50506529713545,415.1318410510223,419.62519963846603,3619824
11/5/2014,418.5248107910156,421.96361022452805,417.3556245806257,419.55645062106936,3762090
11/7/2014,412.4037780761719,415.6820835634684,409.74444532154024,414.9484841777158,4514246
11/10/2014,414.7879943847656,416.4844463656271,409.4463814617213,412.426674271913,3194878
11/11/2014,416.2781677246094,420.5881131225896,413.75638133743206,415.36115449290855,2956704
11/12/2014,418.0433654785156,421.78020522053566,414.5587267381813,417.69948555078446,4529332
11/13/2014,419.9691162109375,421.8260623012376,414.44411740497446,419.76278264867716,3694476
11/14/2014,426.45697021484375,427.78665052624365,418.0433854419107,421.0007585586302,4219028
11/17/2014,421.3446350097656,428.24515356822366,416.3239822697506,426.4111272146124,6732042
11/18/2014,427.41986083984375,428.7036737310178,418.1580218638377,422.2845812901255,4594556
11/19/2014,424.8293151855469,429.9416753372225,422.81190279147336,428.7266215658304,1727424
11/20/2014,421.000732421875,425.4711714183273,418.2038255920571,425.4711714183273,2385186
11/21/2014,427.7178955078125,428.70369594919174,419.097976523165,422.3763100979624,4411904
11/24/2014,433.38043212890625,435.5812581520386,425.5399526911568,427.48860568815275,3658430
11/25/2014,437.2089538574219,439.6161134580047,430.53768856138237,432.3717149237312,6078254
11/26/2014,436.1772766113281,440.12044974312755,427.92415868874855,430.9044512719023,4488214
11/27/2014,434.7330322265625,437.32357765548744,432.3717121064161,435.8563509781645,6605724
11/28/2014,438.859619140625,442.8715520346676,434.20576578952637,434.6642724059884,4625930
12/1/2014,435.5812683105469,441.28968105541054,434.75596203075236,439.38686747878205,3694564
12/2/2014,432.5093078613281,435.39789409596483,430.62944183157117,431.7986281664212,2258778
12/3/2014,427.83251953125,432.8531726595392,427.3281734390116,431.91323967762764,3330592
12/4/2014,431.63818359375,432.9449163888402,427.32820976902207,430.99626307176044,3419552
12/5/2014,432.25714111328125,433.0136882742357,429.0246748515234,431.4547544816735,2037090
12/8/2014,425.10443115234375,433.2887632644404,424.11863070857925,433.2887632644404,2028564
12/9/2014,424.92095947265625,428.7036386371013,424.1414927144939,424.1414927144939,2436672
12/10/2014,427.0530700683594,428.7036826793188,424.2561629411491,424.62296263413754,2782716
12/11/2014,428.061767578125,429.04756800131173,424.11862185542435,426.3653154787218,2409422
12/12/2014,427.098876953125,429.25386346443906,425.9526105093431,427.7866368193941,2308414
12/15/2014,431.6839599609375,432.9677728322185,425.494120917419,426.4111341090514,3319314
12/16/2014,424.4624938964844,431.913226303525,420.450561061924,429.87286629351553,2494978
12/17/2014,422.67431640625,427.55742310271927,419.9920638735559,424.57713007304886,3532008
12/18/2014,428.26812744140625,429.39147432200855,422.7660476850111,427.6032872071702,3246914
12/19/2014,431.6610107421875,435.1227297071317,427.5573713929403,433.3116231803668,3057054
12/22/2014,441.86279296875,442.9631919603383,432.142447958774,437.4152735837352,4147806
12/23/2014,440.0517578,446.5625578465329,438.03431735631233,440.02883807698026,3772040
12/24/2014,433.4033508300781,442.36714899792764,431.5005373023539,439.20347034252137,8332406
12/26/2014,434.9622802734375,436.93385297932855,432.1653733318062,435.76466679205765,1683240
12/29/2014,436.3607177734375,438.3322904703901,434.80178420746336,435.62709045444115,1807400
12/30/2014,438.5386657714844,439.9829448449166,432.2571194306976,435.58129245204213,2840600
12/31/2014,436.31488037109375,438.9283736540179,435.4666543337079,438.3323206559881,2496264
1/1/2015,436.5212097167969,437.5987170345552,433.3116634669186,436.03978337631963,1772470
1/2/2015,442.5964050292969,444.4304313863933,435.7646736401254,435.7646736401254,2950192
1/5/2015,438.859619140625,445.0035910102022,437.9196581888595,444.7514179681527,2398000
1/6/2015,432.02789306640625,438.58453259633103,429.8729062039068,437.4153462301423,4109840
1/7/2015,433.2887268066406,436.20023245413705,429.2767941510236,430.858647480814,2873056
1/8/2015,442.39007568359375,444.2699695085479,434.7559576904309,437.5299169849739,4762912
1/9/2015,447.34197998046875,449.3364725165076,443.1924728207424,446.08108681779487,4492592
1/12/2015,443.3988342285156,446.76887477499,442.2296479103608,444.47634160801044,2063206
1/13/2015,441.70233154296875,445.6455051799241,438.1947727675341,444.2699853499444,2914174
1/14/2015,441.9545593261719,446.8835056820394,440.0288258505955,440.1892919798001,1842616
1/15/2015,455.3658752441406,457.68132815134277,445.09531543741093,453.9215681514672,5699238
1/16/2015,459.1255798339844,465.3383667483211,457.8417669310854,459.51532724104,3910654
1/19/2015,460.59283447265625,467.6767675785718,459.85923505085634,464.58184779312535,2119746
1/20/2015,468.1122741699219,470.88623323804967,459.423569332547,463.09162178230787,4252902
1/21/2015,467.65380859375,473.61436636190996,466.9201812484992,471.06968833392386,3370306
1/22/2015,468.2498779296875,473.4080773193658,467.01190447916014,469.96927772624696,3235340
1/23/2015,478.13067626953125,480.51488805890654,469.6941441401377,472.26176975255123,4993956
1/27/2015,492.4590148925781,494.15546685144193,477.25951056368206,478.22236318817346,4981200
1/28/2015,485.2605285644531,501.2394750031561,483.7245423963521,490.6021425252102,5682470
1/29/2015,502.06475830078125,504.63238422684884,486.47553292888483,492.8946257290775,10283808
1/30/2015,493.9720458984375,501.85839254677285,487.96562097798795,501.85839254677285,5285208
2/2/2015,495.9206848144531,501.14767079997023,482.50936791518586,489.9142600638319,2855176
2/3/2015,487.8968811035156,496.1958396967305,483.86205644645094,494.49938759785783,5100344
2/4/2015,489.54742431640625,495.5539049375505,484.75605322492237,487.39246590502955,3098756
2/5/2015,493.5823669433594,501.056047093734,490.7625400905471,492.8946070265781,4029574
2/6/2015,483.03668212890625,494.70565220427903,481.454856815599,493.81158676111255,3451560
2/9/2015,476.8927001953125,482.2343132426868,474.32507444693084,480.05640690762357,2615948
2/10/2015,483.4723205566406,487.0716425787484,472.26185521646426,472.26185521646426,4637876
2/11/2015,485.283447265625,488.2179010057974,482.80750017329046,485.1000334124799,2080794
2/12/2015,493.3531188964844,496.05831912533483,482.66989235392316,488.3553855872599,2762870
2/13/2015,488.6763610839844,496.10414568308863,487.6676129728424,495.7373180117562,3857250
2/16/2015,489.478759765625,497.47967781809115,487.16327896932887,493.2614393435045,3694358
2/18/2015,492.8030090332031,496.5397937520965,484.664515347911,489.478835556112,2690846
2/19/2015,495.0953369140625,497.43370885034227,487.75923297591027,492.4359768484698,2253502
2/20/2015,492.0005187988281,499.7263436464972,489.91429142626305,496.5626369814159,3103012
2/23/2015,489.455810546875,495.8978508629341,486.9340241693501,493.857462848182,2790782
2/24/2015,489.5245666503906,491.06055251607296,484.6872997908102,490.7396202946022,2923144
2/25/2015,482.5552673339844,492.80293501399456,481.43194850881554,490.6020808613644,2324262
2/26/2015,475.9986877441406,484.1830202157087,474.6002200799295,483.1055407870795,6213472
2/27/2015,483.2659912109375,485.3522187792316,479.34573711053355,479.34573711053355,5130892
3/2/2015,496.3564147949219,503.8988270797508,489.6851204014321,495.34766654539703,7192616
3/3/2015,496.72314453125,500.6892380597068,493.8345863552417,498.1445038848459,3014674
3/4/2015,488.4471435546875,508.6214356145142,486.0170359867344,506.64983468428443,6138812
3/5/2015,497.5255126953125,499.7722062845457,487.16327447461447,488.30954100279007,4851226
3/9/2015,485.5584716796875,496.01244416619045,484.1829519298867,493.8345378956725,2877904
3/10/2015,482.6011047363281,487.0485960044604,479.1393578015167,486.93396936383806,2567418
3/11/2015,484.38934326171875,486.8882381649587,481.4319976640886,481.8446648560968,2732768
3/12/2015,483.54107666015625,487.8052106706327,481.9363034689088,486.06286310354517,3765418
3/13/2015,478.0619201660156,487.85102493283006,474.3709196288351,486.01699852330813,2713390
3/16/2015,482.14263916015625,485.05414488545995,477.99313202886646,479.13939853253277,2674386
3/17/2015,485.1228942871094,488.7221596342931,478.15356090558055,486.0169597023194,2684652
3/18/2015,487.6446838378906,491.4732024949535,482.89909607280657,486.0857503093148,2574166
3/19/2015,482.44061279296875,492.34439993728785,480.8358397240337,491.06055909412265,2686786
3/20/2015,484.13714599609375,485.78775861616504,479.57497159459405,481.8904523884752,3241618
3/23/2015,480.4002990722656,485.74191225548185,479.5979125073632,484.1600308740759,2723370
3/24/2015,475.9068908691406,484.64146376300937,474.7606243985564,478.35994589222486,4486782
3/25/2015,474.21044921875,479.91883397868844,472.76614224031863,476.869809876498,5304450
3/26/2015,461.69317626953125,473.27043867577436,459.46940271029723,470.8403875420074,17900310
3/27/2015,465.2237854003906,469.30447781002283,462.2205444433548,465.36133179891306,5420448
3/30/2015,475.4255065917969,476.3883592615506,464.37548069760425,467.67673382750877,3477572
3/31/2015,468.91473388671875,476.8010534825336,465.31544006717786,476.8010534825336,2981128
4/1/2015,473.75189208984375,475.4025044734055,464.46713446601666,470.4735590681639,1922098
4/6/2015,473.1558532714844,475.4025467570105,467.58501499271387,474.5543207593237,3575586
4/7/2015,473.522705078125,476.02154373360787,469.35030608940747,473.7519583848682,3098536
4/8/2015,474.8064880371094,477.970138508028,472.2847019707002,476.8697675459896,2053072
4/9/2015,484.22882080078125,485.55850116701345,472.26180944478176,476.04448898645114,3501392
4/10/2015,478.0619201660156,482.80745230664473,474.4855462794302,482.80745230664473,3059662
4/13/2015,476.296630859375,479.73543001564684,474.4626046426967,476.8468163363632,2281618
4/15/2015,473.0184020996094,480.8359069898714,470.0610005911106,476.84692147707386,2446998
4/16/2015,472.1013488769531,473.88953587532643,466.7597356006769,471.344801765713,2805060
4/17/2015,466.8743591308594,471.2760114258326,465.86563898429637,470.01511823888455,2024506
4/20/2015,460.844970703125,469.9692632022307,459.6987042075098,467.67673021100035,2594440
4/21/2015,459.8821105957031,465.10909692509654,456.48915062960265,460.79912377734956,3255372
4/22/2015,464.5130310058594,468.13524438462696,455.5263127288216,461.48689860247504,3382968
4/23/2015,464.6964416503906,469.6024399092986,461.30348159776025,467.6996542998687,4813914
4/24/2015,461.4640197753906,467.2182725895723,458.6671124418867,467.17243311895123,3602622
4/27/2015,461.0054931640625,464.23795928355065,456.67259994707797,461.6932531037418,3685352
4/28/2015,460.59283447265625,463.75654144734443,453.96740800162166,458.3003012982515,3971054
4/29/2015,455.3658752441406,462.8624475241476,453.00455488247434,460.3406610344173,3931782
4/30/2015,453.3713684082031,456.21411522571003,448.90092858563963,454.38008863183785,7571842
5/4/2015,458.9421691894531,462.86239487144934,454.83852968051286,455.77846257730414,1570724
5/5/2015,452.8440246582031,460.29475641418264,452.01869044490934,458.0709827606167,2569002
5/6/2015,445.0264892578125,452.7752618959132,442.68811682076375,452.7752618959132,5503848
